"countrynum","statenum","Route","Active","Lati","Longi","Stratum","BCR","LandTypeID","RouteTypeID","RouteTypeDetailId","cntrystatenum","cntrystateroutenum"
"840","02","001",1,34.868688,-87.6041417,14,27,0,1,1,"84002","84002001"
"840","02","002",0,34.6386747,-87.1912919,14,24,0,1,1,"84002","84002002"
"840","02","003",0,34.8,-87.7333333,14,24,0,1,1,"84002","84002003"
"840","02","004",1,34.0297881,-87.0592352,13,28,0,1,1,"84002","84002004"
"840","02","005",0,34.2016687,-86.4934089,13,28,0,1,1,"84002","84002005"
"840","02","006",1,34.5012877,-86.6855493,14,24,0,1,1,"84002","84002006"
"840","02","007",1,34.8680404,-86.2030371,14,24,0,1,1,"84002","84002007"
"840","02","008",1,34.0278089,-85.7110414,13,28,0,1,1,"84002","84002008"
"840","02","009",0,34.3039507,-85.9267589,13,28,0,1,1,"84002","84002009"
"840","02","010",1,33.1913463,-85.9258408,11,29,0,1,1,"84002","84002010"
"840","02","011",0,33.6257237,-85.7518379,13,28,0,1,1,"84002","84002011"
"840","02","012",1,33.6076572,-85.7511714,13,28,0,1,1,"84002","84002012"
"840","02","013",1,33.8116977,-86.1153789,13,28,0,1,1,"84002","84002013"
"840","02","014",1,33.4549551,-86.6010915,13,28,0,1,1,"84002","84002014"
"840","02","015",1,33.6822947,-86.8721632,13,28,0,1,1,"84002","84002015"
"840","02","016",1,33.8481773,-87.5888357,13,27,0,1,1,"84002","84002016"
"840","02","017",1,33.5263185,-87.0044623,13,28,0,1,1,"84002","84002017"
"840","02","018",0,33.15,-87,4,28,0,1,1,"84002","84002018"
"840","02","019",1,33.4765537,-88.1712189,4,27,0,1,1,"84002","84002019"
"840","02","020",1,32.1307226,-88.3172665,4,27,0,1,1,"84002","84002020"
"840","02","021",1,32.2782397,-87.8359539,4,27,0,1,1,"84002","84002021"
"840","02","022",1,32.442715,-87.2158334,4,27,0,1,1,"84002","84002022"
"840","02","023",1,32.7846996,-87.5153953,4,27,0,1,1,"84002","84002023"
"840","02","024",1,32.1312407,-86.2754989,4,27,0,1,1,"84002","84002024"
"840","02","025",1,32.6594297,-86.7017714,4,27,0,1,1,"84002","84002025"
"840","02","026",1,32.5890245,-86.1307777,4,27,0,1,1,"84002","84002026"
"840","02","027",1,32.3116131,-85.5530853,4,27,0,1,1,"84002","84002027"
"840","02","028",1,32.8854647,-85.2044589,11,29,0,1,1,"84002","84002028"
"840","02","029",1,32.1473077,-85.0626449,4,27,0,1,1,"84002","84002029"
"840","02","030",1,31.3388298,-85.5895835,4,27,0,1,1,"84002","84002030"
"840","02","031",1,31.0081277,-85.2112631,4,27,0,1,1,"84002","84002031"
"840","02","032",1,31.7165541,-85.8156189,4,27,0,1,1,"84002","84002032"
"840","02","033",1,31.5859083,-86.250378,4,27,0,1,1,"84002","84002033"
"840","02","034",1,31.4439507,-86.6131969,4,27,0,1,1,"84002","84002034"
"840","02","035",1,30.9977072,-86.8858316,4,27,0,1,1,"84002","84002035"
"840","02","036",1,31.7399574,-87.2090516,4,27,0,1,1,"84002","84002036"
"840","02","037",0,31.0969767,-87.8321999,4,27,0,1,1,"84002","84002037"
"840","02","038",1,31.3180673,-87.1203132,4,27,0,1,1,"84002","84002038"
"840","02","039",1,31.632605,-88.3131441,4,27,0,1,1,"84002","84002039"
"840","02","040",0,30.2540327,-88.1125479,3,27,0,1,1,"84002","84002040"
"840","02","041",0,30.2818577,-87.5183809,3,27,0,1,1,"84002","84002041"
"840","02","042",0,30.3701137,-87.6833489,3,27,0,1,1,"84002","84002042"
"840","02","043",1,33.1156047,-87.1007539,13,27,0,1,1,"84002","84002043"
"840","02","044",0,33.5909437,-86.6965489,13,28,0,1,1,"84002","84002044"
"840","02","045",1,34.1311637,-87.7621469,4,27,0,1,1,"84002","84002045"
"840","02","046",1,34.3142387,-86.4773569,13,28,0,1,1,"84002","84002046"
"840","02","047",1,33.1379607,-87.8205274,4,27,0,1,1,"84002","84002047"
"840","02","048",1,32.6807827,-88.1229309,4,27,0,1,1,"84002","84002048"
"840","02","049",1,32.8055085,-87.7643955,4,27,0,1,1,"84002","84002049"
"840","02","050",1,32.3276808,-86.7118894,4,27,0,1,1,"84002","84002050"
"840","02","051",1,32.5816871,-85.7164607,11,28,0,1,1,"84002","84002051"
"840","02","052",1,31.2926075,-88.38516,4,27,0,1,1,"84002","84002052"
"840","02","053",1,31.7097587,-87.7767179,4,27,0,1,1,"84002","84002053"
"840","02","054",1,31.2223969,-86.0994295,4,27,0,1,1,"84002","84002054"
"840","02","055",1,31.6676037,-85.6508719,4,27,0,1,1,"84002","84002055"
"840","02","056",0,33.4572917,-86.2574629,13,28,0,1,1,"84002","84002056"
"840","02","057",1,34.4236313,-87.3907904,13,28,0,1,1,"84002","84002057"
"840","02","058",1,34.5810567,-85.565583,13,28,0,1,1,"84002","84002058"
"840","02","059",1,33.2811827,-88.0092154,4,27,0,1,1,"84002","84002059"
"840","02","060",1,33.2638251,-87.4241383,4,27,0,1,1,"84002","84002060"
"840","02","061",1,33.718519,-86.4457647,13,28,0,1,1,"84002","84002061"
"840","02","062",0,33.9282957,-85.4680639,11,28,0,1,1,"84002","84002062"
"840","02","063",1,32.4128107,-87.5381089,4,27,0,1,1,"84002","84002063"
"840","02","064",0,32.8224147,-86.1118009,11,28,0,1,1,"84002","84002064"
"840","02","065",1,32.4341515,-85.8711729,4,27,0,1,1,"84002","84002065"
"840","02","066",1,31.2283931,-87.0654001,4,27,0,1,1,"84002","84002066"
"840","02","067",1,31.4086552,-86.270046,4,27,0,1,1,"84002","84002067"
"840","02","068",1,31.0322875,-85.4115544,4,27,0,1,1,"84002","84002068"
"840","02","069",1,30.9422777,-88.3523559,4,27,0,1,1,"84002","84002069"
"840","02","070",1,30.3038647,-87.7299991,3,27,0,1,1,"84002","84002070"
"840","02","071",1,34.7961251,-87.3837235,14,24,0,1,1,"84002","84002071"
"840","02","072",1,34.9292307,-86.9887629,14,24,0,1,1,"84002","84002072"
"840","02","073",1,34.9895137,-86.0671689,21,28,0,1,1,"84002","84002073"
"840","02","102",1,34.6030578,-87.2543912,14,24,0,1,1,"84002","84002102"
"840","02","105",1,34.2126918,-86.4734413,13,28,0,1,1,"84002","84002105"
"840","02","109",1,34.3086241,-85.9323092,13,28,0,1,1,"84002","84002109"
"840","02","111",1,33.6296357,-85.7466579,13,28,0,1,1,"84002","84002111"
"840","02","137",1,31.0706664,-87.8350582,4,27,0,1,1,"84002","84002137"
"840","02","140",1,30.248466,-88.1123348,3,27,0,1,1,"84002","84002140"
"840","02","141",1,30.2816323,-87.5183917,3,27,0,1,1,"84002","84002141"
"840","02","142",1,30.370222,-87.6024375,3,27,0,1,1,"84002","84002142"
"840","02","156",1,33.2905307,-86.3312989,13,28,0,1,1,"84002","84002156"
"840","02","162",1,33.9413322,-85.450491,11,28,0,1,1,"84002","84002162"
"840","02","164",1,32.822371,-86.1117753,11,28,0,1,1,"84002","84002164"
"840","02","201",1,34.2884067,-88.0675579,4,27,0,1,1,"84002","84002201"
"840","02","203",1,34.8223669,-86.6604516,14,24,0,1,1,"84002","84002203"
"840","02","204",1,34.7575557,-85.8594579,13,28,0,1,1,"84002","84002204"
"840","02","205",1,33.6853138,-88.1671198,4,27,0,1,1,"84002","84002205"
"840","02","206",0,33.8168747,-87.1378259,13,28,0,1,1,"84002","84002206"
"840","02","207",1,33.8564625,-86.3813006,13,28,0,1,1,"84002","84002207"
"840","02","208",1,33.3180161,-86.1573541,13,28,0,1,1,"84002","84002208"
"840","02","209",1,33.1844368,-85.464604,11,29,0,1,1,"84002","84002209"
"840","02","210",1,32.1930088,-87.3792753,4,27,0,1,1,"84002","84002210"
"840","02","211",1,32.4860839,-86.5697685,4,27,0,1,1,"84002","84002211"
"840","02","212",1,32.5033347,-85.2532189,4,27,0,1,1,"84002","84002212"
"840","02","213",1,31.1365731,-88.2207774,4,27,0,1,1,"84002","84002213"
"840","02","214",1,31.7459607,-87.6361759,4,27,0,1,1,"84002","84002214"
"840","02","215",1,31.9052647,-86.1853409,4,27,0,1,1,"84002","84002215"
"840","02","216",1,31.7296264,-85.2558091,4,27,0,1,1,"84002","84002216"
"840","02","217",1,30.4866365,-88.3854517,3,27,0,1,1,"84002","84002217"
"840","02","218",1,30.803493,-87.6374375,3,27,0,1,1,"84002","84002218"
"840","02","306",1,33.8163386,-87.1416542,13,28,0,1,1,"84002","84002306"
"840","02","750",1,34.4761164,-86.4676524,14,24,0,2,1,"84002","84002750"
"840","02","751",1,33.5919601,-86.2041575,13,28,0,2,1,"84002","84002751"
"840","02","752",1,32.6683647,-87.2422029,4,27,0,2,1,"84002","84002752"
"840","02","753",1,31.3769106,-87.723299,4,27,0,2,1,"84002","84002753"
"840","02","754",1,30.688444,-87.969378,4,27,0,2,1,"84002","84002754"
"840","02","900",0,34.95,-87.15,14,24,0,1,3,"84002","84002900"
"840","02","901",1,34.664049,-88.089857,4,27,0,1,3,"84002","84002901"
"840","03","001",1,64.552796,-141.2785932,25,4,0,1,1,"84003","84003001"
"840","03","002",1,65.7907167,-144.0890949,25,4,0,1,1,"84003","84003002"
"840","03","003",1,65.2698047,-146.727508,25,4,0,1,1,"84003","84003003"
"840","03","004",1,64.2556227,-146.0769649,25,4,0,1,1,"84003","84003004"
"840","03","005",1,65.5631957,-148.417832,25,4,0,1,1,"84003","84003005"
"840","03","006",0,62.5131787,-143.1732939,68,4,0,1,1,"84003","84003006"
"840","03","007",1,62.7247807,-143.8893879,68,4,0,1,1,"84003","84003007"
"840","03","008",1,63.6152141,-143.9862892,25,4,0,1,1,"84003","84003008"
"840","03","009",1,62.4798162,-144.828553,68,4,0,1,1,"84003","84003009"
"840","03","010",1,63.0127307,-141.8052529,25,4,0,1,1,"84003","84003010"
"840","03","011",1,63.0531897,-146.0607299,68,4,0,1,1,"84003","84003011"
"840","03","012",1,63.2771884,-147.944427,68,4,0,1,1,"84003","84003012"
"840","03","013",1,63.3793062,-148.86,68,4,0,1,1,"84003","84003013"
"840","03","015",1,63.5152626,-150.0484937,68,4,0,1,1,"84003","84003015"
"840","03","016",0,60.1279267,-149.434341,96,5,0,1,1,"84003","84003016"
"840","03","017",0,61.4001137,-149.842561,96,4,0,1,1,"84003","84003017"
"840","03","018",0,60.4588347,-150.274628,96,4,0,1,1,"84003","84003018"
"840","03","019",0,59.5666667,-151.3333333,96,4,0,1,1,"84003","84003019"
"840","03","020",0,58.2513877,-134.6277769,94,5,0,1,1,"84003","84003020"
"840","03","021",1,58.4423687,-134.7660128,94,5,0,1,1,"84003","84003021"
"840","03","023",1,55.5557449,-133.0848056,94,5,0,1,1,"84003","84003023"
"840","03","024",1,55.3269454,-131.5213101,94,5,0,1,1,"84003","84003024"
"840","03","025",1,59.3363717,-135.5684509,94,5,0,1,1,"84003","84003025"
"840","03","026",0,55.6333333,-132.75,94,5,0,1,1,"84003","84003026"
"840","03","028",1,60.2959485,-151.2763427,96,4,0,1,1,"84003","84003028"
"840","03","029",0,61.7327327,-148.752472,96,4,0,1,1,"84003","84003029"
"840","03","030",1,61.6593477,-150.1403586,96,4,0,1,1,"84003","84003030"
"840","03","031",0,57.8166195,-152.6228043,96,2,0,1,1,"84003","84003031"
"840","03","040",0,64.9459157,-146.250915,25,4,0,1,1,"84003","84003040"
"840","03","041",1,64.5464143,-146.9948586,25,4,0,1,1,"84003","84003041"
"840","03","042",0,64.8922107,-147.541411,25,4,0,1,1,"84003","84003042"
"840","03","050",1,60.4971524,-145.870208,96,5,0,1,1,"84003","84003050"
"840","03","051",1,61.0587623,-145.9169019,68,5,0,1,1,"84003","84003051"
"840","03","052",1,61.7342231,-144.9583298,68,4,0,1,1,"84003","84003052"
"840","03","053",1,61.937256,-147.1759823,68,5,0,1,1,"84003","84003053"
"840","03","054",1,62.3624206,-145.3725998,68,4,0,1,1,"84003","84003054"
"840","03","055",1,61.6605217,-145.1834259,68,4,0,1,1,"84003","84003055"
"840","03","060",1,58.5472473,-155.7906521,25,2,0,1,1,"84003","84003060"
"840","03","084",0,64.5,-157,25,4,0,1,1,"84003","84003084"
"840","03","090",1,51.8267727,-176.63582,99,1,0,1,1,"84003","84003090"
"840","03","101",1,64.1668176,-141.4111936,25,4,0,1,1,"84003","84003101"
"840","03","112",0,62.0285997,-145.3989869,68,4,0,1,1,"84003","84003112"
"840","03","113",0,62.7457057,-150.121842,68,4,0,1,1,"84003","84003113"
"840","03","115",1,63.7379551,-149.2910681,68,4,0,1,1,"84003","84003115"
"840","03","116",0,60.5022017,-149.370988,96,5,0,1,1,"84003","84003116"
"840","03","117",1,61.5848177,-149.442293,96,5,0,1,1,"84003","84003117"
"840","03","118",1,60.5957398,-150.7868883,96,4,0,1,1,"84003","84003118"
"840","03","119",1,59.7967661,-151.7956533,96,5,0,1,1,"84003","84003119"
"840","03","121",0,56.8076137,-132.9127349,94,5,0,1,1,"84003","84003121"
"840","03","122",1,57.0173668,-135.1551062,94,5,0,1,1,"84003","84003122"
"840","03","123",0,55.688234,-132.6257,94,5,0,1,1,"84003","84003123"
"840","03","124",0,56.4698397,-132.3749999,94,5,0,1,1,"84003","84003124"
"840","03","125",1,59.4439512,-139.5646039,94,5,0,1,1,"84003","84003125"
"840","03","131",1,57.5333333,-152.45,96,2,0,1,1,"84003","84003131"
"840","03","142",1,65.0544087,-146.0599662,25,4,0,1,1,"84003","84003142"
"840","03","180",1,59.0346173,-158.5270562,25,2,0,1,1,"84003","84003180"
"840","03","191",1,55.269419,-162.8976207,99,2,0,1,1,"84003","84003191"
"840","03","192",1,58.6704647,-156.4585984,25,2,0,1,1,"84003","84003192"
"840","03","212",1,62.2317426,-146.515638,68,4,0,1,1,"84003","84003212"
"840","03","213",0,62.3970477,-150.262923,68,4,0,1,1,"84003","84003213"
"840","03","216",1,60.7796745,-149.5527653,96,5,0,1,1,"84003","84003216"
"840","03","217",0,61.6306207,-149.830079,96,4,0,1,1,"84003","84003217"
"840","03","218",1,60.3668387,-151.371947,96,4,0,1,1,"84003","84003218"
"840","03","219",0,59.4466527,-151.486467,96,4,0,1,1,"84003","84003219"
"840","03","221",1,56.7395445,-132.7658694,94,5,0,1,1,"84003","84003221"
"840","03","223",1,55.844263,-132.54334,94,5,0,1,1,"84003","84003223"
"840","03","224",1,56.4599307,-132.3798899,94,5,0,1,1,"84003","84003224"
"840","03","231",1,57.8128265,-152.6177,96,2,0,1,1,"84003","84003231"
"840","03","284",1,64.7706568,-157.0287273,25,4,0,2,1,"84003","84003284"
"840","03","313",1,62.3172987,-150.2366378,68,4,0,1,1,"84003","84003313"
"840","03","318",1,60.5259627,-150.5656383,96,4,0,1,1,"84003","84003318"
"840","03","319",1,59.6464107,-151.560698,96,4,0,1,1,"84003","84003319"
"840","03","321",1,59.4178465,-139.0217497,94,5,0,1,1,"84003","84003321"
"840","03","372",1,67.6695397,-149.71492,99,3,0,1,1,"84003","84003372"
"840","03","401",1,61.4001417,-149.842437,96,4,0,1,1,"84003","84003401"
"840","03","402",1,64.4875219,-165.3122783,99,2,0,1,1,"84003","84003402"
"840","03","403",1,66.4417734,-150.6324337,99,4,0,1,1,"84003","84003403"
"840","03","404",1,67.0166107,-150.29011,99,3,0,1,1,"84003","84003404"
"840","03","405",1,64.5451414,-164.4368625,99,2,0,1,1,"84003","84003405"
"840","03","406",1,64.0157146,-145.7282965,25,4,0,1,1,"84003","84003406"
"840","03","407",1,64.0145247,-159.809447,25,4,0,2,1,"84003","84003407"
"840","03","408",1,68.4265923,-149.3473217,99,3,0,1,1,"84003","84003408"
"840","03","409",1,68.8572136,-148.8351789,99,3,0,1,1,"84003","84003409"
"840","03","410",1,63.5963002,-158.0780083,25,4,0,2,1,"84003","84003410"
"840","03","411",1,57.9218687,-135.0455629,94,5,0,1,1,"84003","84003411"
"840","03","412",1,56.2075277,-133.0775149,94,5,0,1,1,"84003","84003412"
"840","03","413",0,63.0461337,-146.0316309,68,4,0,1,1,"84003","84003413"
"840","03","414",1,66.3335727,-152.9504467,25,4,11,2,1,"84003","84003414"
"840","03","415",1,62.9510075,-155.5890429,25,4,0,1,1,"84003","84003415"
"840","03","416",1,66.5800037,-151.942126,25,4,0,2,1,"84003","84003416"
"840","03","417",0,61.5640897,-149.350356,96,4,0,1,1,"84003","84003417"
"840","03","418",1,65.0076556,-150.6131749,25,4,0,1,1,"84003","84003418"
"840","03","419",1,65.4883997,-148.65472,25,4,0,1,1,"84003","84003419"
"840","03","420",1,63.6093407,-142.3235417,25,4,0,1,1,"84003","84003420"
"840","03","421",1,63.583047,-157.8441809,25,4,0,2,1,"84003","84003421"
"840","03","422",1,64.7776327,-165.9993285,99,2,0,1,1,"84003","84003422"
"840","03","423",1,64.4609377,-155.523896,25,4,0,1,1,"84003","84003423"
"840","03","424",1,64.61589,-165.3015102,99,2,0,1,1,"84003","84003424"
"840","03","425",1,59.5294227,-135.3507079,94,5,0,1,1,"84003","84003425"
"840","03","426",1,62.0526113,-163.1690916,99,2,0,1,1,"84003","84003426"
"840","03","427",1,64.8314753,-166.0880717,99,2,0,1,1,"84003","84003427"
"840","03","428",1,64.9122387,-147.942277,25,4,0,1,1,"84003","84003428"
"840","03","429",1,56.3501108,-132.7665559,94,5,0,1,1,"84003","84003429"
"840","03","430",1,66.6919918,-144.7314019,25,4,0,2,1,"84003","84003430"
"840","03","431",1,63.856257,-145.7381802,25,4,0,1,1,"84003","84003431"
"840","03","432",1,61.2964911,-149.7786148,96,4,0,1,1,"84003","84003432"
"840","03","433",1,62.9209173,-160.6919837,25,4,0,2,1,"84003","84003433"
"840","03","434",1,59.531682,-159.6936457,99,2,0,2,1,"84003","84003434"
"840","03","435",1,57.8376397,-135.0598309,94,99,0,1,1,"84003","84003435"
"840","03","436",1,60.8732615,-161.6032109,99,2,0,2,1,"84003","84003436"
"840","03","437",1,60.6947613,-161.6098199,99,2,0,2,1,"84003","84003437"
"840","03","438",1,67.8544008,-163.3028181,99,3,0,1,1,"84003","84003438"
"840","03","439",1,55.9156605,-130.0162113,94,5,0,1,1,"84003","84003439"
"840","03","440",1,62.9117822,-155.6186013,25,4,0,1,1,"84003","84003440"
"840","03","442",1,59.8562241,-160.6818422,99,2,0,2,1,"84003","84003442"
"840","03","444",1,66.9018584,-162.563881,99,2,0,1,1,"84003","84003444"
"840","03","445",1,66.2372145,-152.1177445,25,4,11,2,1,"84003","84003445"
"840","03","760",1,59.3271587,-161.028716,25,99,0,2,1,"84003","84003760"
"840","03","811",0,67.1032427,-158.274781,25,4,0,2,6,"84003","84003811"
"840","03","812",0,61.9166667,-147.6666667,68,4,0,1,6,"84003","84003812"
"840","03","816",0,60.3856237,-149.68837,96,5,0,1,6,"84003","84003816"
"840","03","817",0,61,-149,96,5,0,1,6,"84003","84003817"
"840","03","821",0,59.4192119,-139.0259182,94,5,0,1,6,"84003","84003821"
"840","03","822",0,57.1269767,-135.3478099,94,5,0,1,6,"84003","84003822"
"840","03","824",0,56,-132,94,5,0,1,6,"84003","84003824"
"840","03","825",0,59,-139,94,5,0,1,6,"84003","84003825"
"840","03","832",0,61.2560417,-149.544356,96,5,0,1,6,"84003","84003832"
"840","03","850",0,60.4652137,-145.3482303,96,5,0,1,1,"84003","84003850"
"840","03","851",0,61.1264627,-146.358644,96,5,0,1,6,"84003","84003851"
"840","03","880",0,59.2727127,-158.621354,25,2,0,1,6,"84003","84003880"
"840","03","881",0,66.5989357,-159.1257,25,2,0,1,6,"84003","84003881"
"840","03","882",0,66.5554507,-159.029436,25,2,0,1,6,"84003","84003882"
"840","03","883",1,64.7399997,-156.966,25,4,0,1,6,"84003","84003883"
"840","03","884",0,66.8910427,-162.553573,99,2,0,1,6,"84003","84003884"
"840","03","891",0,55.1689487,-162.742293,99,2,0,1,6,"84003","84003891"
"840","03","892",0,58.6712837,-156.459427,99,2,0,1,6,"84003","84003892"
"840","03","901",1,63.0291587,-145.4974345,68,4,0,1,3,"84003","84003901"
"840","03","902",1,62.4422837,-143.0712119,68,4,0,1,3,"84003","84003902"
"840","03","903",1,61.5260959,-144.4072212,68,4,0,1,3,"84003","84003903"
"840","03","905",1,61.4337187,-142.9452499,68,4,0,1,3,"84003","84003905"
"840","03","906",1,56.6468465,-131.8566825,94,99,0,2,3,"84003","84003906"
"840","03","907",1,56.7078365,-134.2423435,94,5,0,1,3,"84003","84003907"
"124","04","001",1,49.93222,-110.84452,38,11,0,1,1,"12404","12404001"
"124","04","002",1,49.87324,-111.4102,38,11,0,1,1,"12404","12404002"
"124","04","003",1,49.08995,-112.39699,65,11,0,1,1,"12404","12404003"
"124","04","004",1,49.81509,-113.56982,38,11,0,1,1,"12404","12404004"
"124","04","005",0,49.6325,-114.58692,64,10,0,1,1,"12404","12404005"
"124","04","006",1,50.74668,-110.25869,38,11,0,1,1,"12404","12404006"
"124","04","007",0,50.56388,-111.84916,38,11,0,1,1,"12404","12404007"
"124","04","008",0,50.30279,-112.02041,38,11,0,1,1,"12404","12404008"
"124","04","009",1,50.60147,-113.02852,38,11,0,1,1,"12404","12404009"
"124","04","010",1,50.48053,-114.42456,30,10,0,1,1,"12404","12404010"
"124","04","011",1,51.00887,-110.7956,37,11,0,1,1,"12404","12404011"
"124","04","012",0,51.32875,-111.07823,37,11,0,1,1,"12404","12404012"
"124","04","013",1,51.77818,-112.64694,37,11,0,1,1,"12404","12404013"
"124","04","014",0,51.21261,-113.77234,30,11,0,1,1,"12404","12404014"
"124","04","015",1,51.83143,-114.45039,30,6,0,1,1,"12404","12404015"
"124","04","016",0,51.09521,-115.09111,64,10,0,1,1,"12404","12404016"
"124","04","017",1,51.46021,-116.22023,64,10,0,1,1,"12404","12404017"
"124","04","018",1,52.46309,-110.65127,30,11,0,1,1,"12404","12404018"
"124","04","019",1,52.20111,-111.07638,37,11,0,1,1,"12404","12404019"
"124","04","020",1,52.17208,-112.33861,37,11,0,1,1,"12404","12404020"
"124","04","021",0,52.20126,-113.22753,30,11,0,1,1,"12404","12404021"
"124","04","022",1,52.02799,-114.47782,30,6,0,1,1,"12404","12404022"
"124","04","023",0,52.49814,-116.00016,29,6,0,1,1,"12404","12404023"
"124","04","024",1,52.25872,-116.39168,29,10,0,1,1,"12404","12404024"
"124","04","025",1,52.73141,-117.63709,64,10,0,1,1,"12404","12404025"
"124","04","026",1,53.49666,-110.86644,30,11,0,1,1,"12404","12404026"
"124","04","027",1,53.71555,-111.52556,30,11,0,1,1,"12404","12404027"
"124","04","028",1,53.33769,-112.78208,30,11,0,1,1,"12404","12404028"
"124","04","029",1,53.68701,-113.88548,30,11,0,1,1,"12404","12404029"
"124","04","030",1,53.16381,-114.22008,30,6,0,1,1,"12404","12404030"
"124","04","031",1,53.80272,-115.26551,29,6,0,1,1,"12404","12404031"
"124","04","032",1,53.59917,-116.40425,29,6,0,1,1,"12404","12404032"
"124","04","033",1,53.3741,-117.71063,29,6,0,1,1,"12404","12404033"
"124","04","034",1,53.81254,-118.48345,29,10,0,1,1,"12404","12404034"
"124","04","036",1,54.0577,-110.8863,30,6,0,1,1,"12404","12404036"
"124","04","037",1,54.26763,-111.2782,30,6,0,1,1,"12404","12404037"
"124","04","038",1,54.49999,-112.97986,29,6,0,1,1,"12404","12404038"
"124","04","039",1,54.83513,-113.15816,29,6,0,1,1,"12404","12404039"
"124","04","040",1,54.12038,-114.71491,29,6,0,1,1,"12404","12404040"
"124","04","041",0,54.76026,-115.53764,29,6,0,1,1,"12404","12404041"
"124","04","042",1,54.13311,-116.21592,30,6,0,1,1,"12404","12404042"
"124","04","043",1,54.76609,-117.24782,30,6,0,1,1,"12404","12404043"
"124","04","044",1,54.75011,-118.22621,30,6,0,1,1,"12404","12404044"
"124","04","045",0,54.93788,-119.19583,30,6,0,1,1,"12404","12404045"
"124","04","046",1,55.55421,-110.90708,29,6,0,1,1,"12404","12404046"
"124","04","047",1,55.00613,-111.73195,29,6,0,1,1,"12404","12404047"
"124","04","048",0,55.38705,-112.45371,29,6,0,1,1,"12404","12404048"
"124","04","049",1,55.486,-113.44,29,6,0,1,1,"12404","12404049"
"124","04","050",1,55.49903,-114.91416,29,6,0,1,1,"12404","12404050"
"124","04","051",0,55.25797,-115.38534,29,6,0,1,1,"12404","12404051"
"124","04","052",0,55.5528,-116.78184,29,6,0,1,1,"12404","12404052"
"124","04","053",1,55.78143,-117.82555,29,6,0,1,1,"12404","12404053"
"124","04","054",1,55.84027,-118.45722,29,6,0,1,1,"12404","12404054"
"124","04","055",1,55.1415,-119.21774,30,6,0,1,1,"12404","12404055"
"124","04","057",0,56.23349,-111.67212,29,6,0,1,1,"12404","12404057"
"124","04","061",1,56.28424,-115.36416,29,6,0,1,1,"12404","12404061"
"124","04","062",1,56.3628,-117.00335,29,6,0,1,1,"12404","12404062"
"124","04","063",1,56.27611,-117.82119,29,6,0,1,1,"12404","12404063"
"124","04","064",1,56.50842,-118.73912,29,6,0,1,1,"12404","12404064"
"124","04","065",1,56.19496,-119.8199,29,6,0,1,1,"12404","12404065"
"124","04","073",1,57.06812,-117.61089,29,6,0,1,1,"12404","12404073"
"124","04","077",1,59.98857,-111.83849,25,6,0,1,1,"12404","12404077"
"124","04","078",1,59.31102,-112.48716,29,6,0,1,1,"12404","12404078"
"124","04","079",1,59.86175,-111.61484,25,6,0,1,1,"12404","12404079"
"124","04","096",1,50.98545,-115.07526,64,10,0,1,1,"12404","12404096"
"124","04","101",1,49.26127,-110.69079,38,11,0,1,1,"12404","12404101"
"124","04","102",1,49.58229,-111.69789,38,11,0,1,1,"12404","12404102"
"124","04","103",1,49.61134,-112.1495,38,11,0,1,1,"12404","12404103"
"124","04","104",1,49.90214,-113.09867,38,11,0,1,1,"12404","12404104"
"124","04","105",1,49.0201,-114.04528,65,10,0,1,1,"12404","12404105"
"124","04","106",1,50.00432,-110.07319,38,11,0,1,1,"12404","12404106"
"124","04","107",1,50.92139,-111.11275,38,11,0,1,1,"12404","12404107"
"124","04","108",0,50.30279,-112.02041,38,11,0,1,1,"12404","12404108"
"124","04","109",1,50.42635,-113.82728,37,11,0,1,1,"12404","12404109"
"124","04","110",0,50.54263,-114.09345,37,11,0,1,1,"12404","12404110"
"124","04","111",1,51.44533,-110.38028,37,11,0,1,1,"12404","12404111"
"124","04","112",1,51.57551,-111.20079,37,11,0,1,1,"12404","12404112"
"124","04","113",1,51.95441,-112.13115,37,11,0,1,1,"12404","12404113"
"124","04","114",1,51.56148,-113.89621,30,11,0,1,1,"12404","12404114"
"124","04","115",1,51.54794,-114.21268,30,11,0,1,1,"12404","12404115"
"124","04","116",1,51.66166,-115.40694,29,6,0,1,1,"12404","12404116"
"124","04","118",1,52.93074,-110.58437,30,11,0,1,1,"12404","12404118"
"124","04","119",1,52.90149,-111.89042,30,11,0,1,1,"12404","12404119"
"124","04","120",1,52.63801,-111.99628,30,11,0,1,1,"12404","12404120"
"124","04","121",1,52.61069,-113.98702,30,11,0,1,1,"12404","12404121"
"124","04","122",1,52.5814,-114.40959,30,6,0,1,1,"12404","12404122"
"124","04","123",1,52.20935,-115.96781,64,6,0,1,1,"12404","12404123"
"124","04","125",1,52.48771,-117.51832,64,10,0,1,1,"12404","12404125"
"124","04","126",1,53.29003,-110.54172,30,11,0,1,1,"12404","12404126"
"124","04","127",1,53.10329,-111.76012,30,11,0,1,1,"12404","12404127"
"124","04","128",1,53.10505,-112.14825,30,11,0,1,1,"12404","12404128"
"124","04","129",1,53.11978,-113.1229,30,11,0,1,1,"12404","12404129"
"124","04","130",0,53.54122,-114.78685,30,6,0,1,1,"12404","12404130"
"124","04","131",1,53.77362,-115.61189,29,6,0,1,1,"12404","12404131"
"124","04","136",1,54.18052,-110.30494,29,6,0,1,1,"12404","12404136"
"124","04","137",1,54.75735,-111.97184,29,6,0,1,1,"12404","12404137"
